Movie_ID,Title,Release_Date,Release_Year,Genre,Sub_Genre,Language,Country,Director,Production_Company,Budget_USD,Revenue_USD,Runtime_Min,IMDb_Rating,User_Rating,Vote_Count,Popularity_Score,OTT_Platform,OTT_Available,OTT_Release_Date,Content_Type,Age_Rating,Awards_Count,Franchise,Sequel
MV05234,Animal,2020-03-28,2020,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,141238000.0,324958000.0,71,5.9,6.2,1040,67.18,ZEE5,Yes,2020-09-27,Movie,U,0,Toy Story,No
MV05235,Kantara,2001-12-18,2001,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,158422000.0,177321000.0,140,8.0,7.9,5078,66.59,SonyLIV,Yes,2002-02-03,Series,R,3,,Yes
MV05236,RRR,2004-04-20,2004,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,4486000.0,9647902.0,70,6.6,6.9,969,61.46,Not Available,No,,Movie,18+,2,,No
MV05237,RRR,2005-03-09,2005,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,22117000.0,65254000.0,107,6.4,6.0,3656,62.62,Netflix,Yes,2006-06-16,Movie,16+,0,Harry Potter,Yes
MV05238,Stree,2011-06-21,2011,Comedy/Horror,Horror,Hindi,India,Amar Kaushik,Maddock Films,50325000.0,105228000.0,147,6.0,5.9,190,41.12,Disney+,Yes,2012-01-30,Movie,16+,2,,No
MV05239,Baahubali 2: The Conclusion,2017-12-28,2017,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,20113000.0,31446000.0,160,6.9,6.9,12659,51.53,HBO Max,Yes,2019-05-10,Movie,16+,1,Baahubali,Yes
MV05240,Master,2021-06-13,2021,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,73698000.0,1724483000.0,144,7.5,7.2,640,50.54,ZEE5,Yes,2021-09-18,Series,PG-13,1,,No
MV05241,Queen,2021-11-24,2021,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,44869000.0,118786000.0,116,7.3,7.5,673,68.85,Apple TV+,Yes,2022-12-04,Movie,PG-13,2,,No
MV05242,Jawan,2000-05-13,2000,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,2472000.0,5873188.0,153,6.6,6.8,1953,42.29,Apple TV+,Yes,2001-05-30,Movie,U,2,,No
MV05243,Vikram,2016-04-07,2016,Action/Thriller,Thriller,Tamil,India,Lokesh Kanagaraj,Raaj Kamal Films International,13714000.0,74978269.0,92,5.7,5.7,25362,48.82,Prime Video,Yes,2017-03-05,Movie,16+,1,,No
MV05244,Taare Zameen Par,2010-12-21,2010,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,67557000.0,92532000.0,132,7.8,7.5,4439,52.7,Apple TV+,Yes,2011-05-09,Series,R,5,,No
MV05245,3 Idiots,2009-04-05,2009,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,32951000.0,119091000.0,70,5.4,5.3,14709,66.86,Not Available,No,,Movie,R,3,,No
MV05246,Barfi!,2018-11-04,2018,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,34638000.0,56999000.0,132,7.5,7.2,483,60.31,JioCinema,Yes,2020-02-25,Movie,18+,4,Toy Story,Yes
MV05247,Taare Zameen Par,2013-08-16,2013,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,26120000.0,145024000.0,89,6.3,6.1,204,31.38,JioCinema,Yes,2014-07-21,Movie,18+,2,DC Universe,No
MV05248,Barfi!,2025-08-17,2025,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,5655000.0,30091522.0,132,5.8,5.6,4113,38.57,SonyLIV,Yes,2026-03-20,Movie,18+,4,Toy Story,No
MV05249,Parasite,2009-12-03,2009,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,9755000.0,73516931.0,107,6.7,6.3,25422,68.84,Disney+,Yes,2010-12-03,Movie,PG,3,Harry Potter,Yes
MV05250,RRR,2014-11-20,2014,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,18935000.0,238041000.0,130,7.1,7.9,72680,74.62,JioCinema,Yes,2016-01-26,Movie,16+,0,,No
MV05251,Bajrangi Bhaijaan,2018-02-13,2018,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,30281000.0,100299000.0,120,7.6,7.7,7497,59.91,Prime Video,Yes,2018-08-23,Movie,U/A,2,,No
MV05252,Andhadhun,2003-05-11,2003,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,10152000.0,38745370.0,100,5.3,5.1,496,57.54,ZEE5,Yes,2003-08-21,Movie,16+,3,,No
MV05253,Pulp Fiction,2001-08-12,2001,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,119994000.0,143170000.0,135,6.7,7.0,4579,45.98,Not Available,No,,Movie,16+,3,Fast & Furious,No
MV05254,Rockstar,2008-02-09,2008,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,27177000.0,45213000.0,145,6.3,5.9,683,58.08,Prime Video,Yes,2008-12-30,Movie,18+,2,,No
MV05255,Animal,2009-07-06,2009,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,1082000.0,9295742.0,90,7.7,7.5,2209,53.27,SonyLIV,Yes,2009-09-13,Movie,PG-13,2,Marvel Universe,Yes
MV05256,Pathaan,2010-08-14,2010,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,37502000.0,151655000.0,137,6.9,6.5,4165,50.33,Not Available,No,,Series,16+,0,,Yes
MV05257,Avatar,2013-02-14,2013,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,27313000.0,67950000.0,88,5.1,5.5,14848,24.1,Apple TV+,Yes,2014-03-14,Movie,18+,3,Marvel Universe,Yes
MV05258,Zindagi Na Milegi Dobara,2006-05-20,2006,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,32769000.0,95816000.0,104,6.7,6.6,9225,17.12,JioCinema,Yes,2006-08-19,Movie,16+,1,,No
MV05259,Interstellar,2022-08-13,2022,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,9358000.0,57798171.0,83,5.9,5.7,8046,25.59,Hulu,Yes,2023-05-30,Movie,U,2,,No
MV05260,Jawan,2014-01-12,2014,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,22415000.0,73565000.0,93,6.8,6.8,507,79.42,ZEE5,Yes,2015-03-11,Series,U,2,,No
MV05261,RRR,2021-03-10,2021,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,17874000.0,13783000.0,90,6.0,5.9,1165,45.31,Not Available,No,,Movie,16+,2,,No
MV05262,K.G.F: Chapter 2,2018-08-05,2018,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,221893000.0,44173000.0,134,6.3,6.0,25662,55.43,Hulu,Yes,2019-11-16,Series,16+,1,K.G.F,Yes
MV05263,Baahubali: The Beginning,2021-04-06,2021,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,55563000.0,127650000.0,133,7.3,7.4,5384,43.06,Prime Video,Yes,2021-09-04,Movie,R,3,Baahubali,Yes
MV05264,Forrest Gump,2014-12-21,2014,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,61452000.0,123461000.0,109,6.1,6.2,1481,48.64,Hulu,Yes,2015-05-25,Movie,PG,1,,No
MV05265,Inception,2023-03-27,2023,Sci-Fi/Thriller,Thriller,English,USA,Christopher Nolan,Warner Bros.,20559000.0,339297000.0,129,8.9,8.7,4361,45.83,Prime Video,Yes,2024-07-31,Movie,PG,6,,No
MV05266,Kahaani,2007-05-04,2007,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,69346000.0,105329000.0,126,8.6,8.6,14169,100.0,Netflix,Yes,2007-07-18,Movie,PG-13,4,Jurassic,Yes
MV05267,Bajrangi Bhaijaan,2010-01-17,2010,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,84930000.0,52914000.0,70,7.0,6.8,589,37.37,Not Available,No,,Movie,PG,2,Marvel Universe,No
MV05268,Kahaani,2008-07-04,2008,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,32460000.0,35784000.0,102,7.4,7.4,1856,44.84,HBO Max,Yes,2009-12-15,Movie,U/A,2,Star Wars,Yes
MV05269,Barfi!,2014-01-06,2014,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,19759000.0,156805000.0,123,6.9,6.9,641,66.58,HBO Max,Yes,2015-01-17,Movie,18+,0,,No
MV05270,Andhadhun,2000-11-12,2000,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,10293000.0,217263073.0,113,7.5,8.0,1539,49.73,Apple TV+,Yes,2001-07-09,Movie,18+,1,,No
MV05271,Kabhi Khushi Kabhie Gham,2000-11-12,2000,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,253269000.0,1835309000.0,103,6.9,6.7,12240,48.39,JioCinema,Yes,2001-11-16,Movie,R,1,,No
MV05272,Rockstar,2018-11-27,2018,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,153242000.0,253105000.0,176,9.3,9.7,1197,61.45,JioCinema,Yes,2019-02-10,Movie,PG,4,Marvel Universe,Yes
MV05273,Pushpa: The Rise,2002-01-08,2002,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,10532000.0,75936286.0,124,7.9,7.9,1886,33.86,Apple TV+,Yes,2002-08-25,Movie,PG-13,1,Pushpa,No
MV05274,Avatar,2009-12-09,2009,Sci-Fi/Adventure,Adventure,English,USA,James Cameron,20th Century Fox,3073000.0,10025343.0,107,7.1,7.1,1376,46.61,ZEE5,Yes,2010-06-20,Movie,R,5,James Bond,No
MV05275,Rockstar,2007-11-03,2007,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,7180000.0,24200045.0,133,7.7,8.0,7458,69.49,Prime Video,Yes,2007-12-23,Movie,16+,1,,No
MV05276,Zindagi Na Milegi Dobara,2014-07-21,2014,Adventure/Comedy,Comedy,Hindi,India,Zoya Akhtar,Excel Entertainment,8674000.0,67645491.0,103,5.6,5.3,11358,67.36,ZEE5,Yes,2015-04-14,Movie,16+,2,,No
MV05277,Kabhi Khushi Kabhie Gham,2009-03-21,2009,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,26276000.0,72262000.0,146,6.3,6.6,6646,73.54,Netflix,Yes,2010-01-30,Movie,U,1,Marvel Universe,No
MV05278,Drishyam,2000-10-23,2000,Crime/Thriller,Thriller,Hindi,India,Nishikant Kamat,Panorama Studios,49935000.0,67224000.0,119,7.7,7.9,3378,59.09,Hulu,Yes,2001-11-15,Movie,R,4,DC Universe,Yes
MV05279,Forrest Gump,2017-07-25,2017,Drama/Romance,Romance,English,USA,Robert Zemeckis,Paramount Pictures,460206000.0,1289289000.0,134,7.0,6.8,20320,54.96,Netflix,Yes,2019-01-01,Movie,PG,0,Harry Potter,Yes
MV05280,Pulp Fiction,2001-08-20,2001,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,64355000.0,20268000.0,73,8.1,8.1,680,47.43,Not Available,No,,Movie,16+,4,,No
MV05281,Kantara,2018-05-21,2018,Action/Drama,Drama,Kannada,India,Rishab Shetty,Hombale Films,52366000.0,23906000.0,134,6.6,6.3,8807,64.03,Hulu,Yes,2019-06-28,Movie,16+,2,,No
MV05282,Jai Bhim,2012-10-12,2012,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,8115000.0,28938148.0,71,5.1,4.9,7877,21.45,Not Available,No,,Movie,16+,1,Marvel Universe,Yes
MV05283,Dilwale Dulhania Le Jayenge,2021-02-28,2021,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,51257000.0,55788000.0,155,5.3,4.8,7892,60.45,Apple TV+,Yes,2022-07-16,Movie,PG-13,3,,No
MV05284,K.G.F: Chapter 1,2000-07-23,2000,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,27176000.0,60709000.0,154,7.1,7.2,95574,51.62,Not Available,No,,Movie,PG-13,3,K.G.F,No
MV05285,The Shawshank Redemption,2001-09-09,2001,Drama,Drama,English,USA,Frank Darabont,Castle Rock Entertainment,25902000.0,138972000.0,146,5.9,6.0,643,46.07,Apple TV+,Yes,2002-11-19,Movie,U,3,Marvel Universe,No
MV05286,Baahubali: The Beginning,2015-04-05,2015,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,8451000.0,63697789.0,125,7.4,7.1,9412,27.53,Disney+,Yes,2015-10-29,Movie,PG-13,2,Baahubali,No
MV05287,Gully Boy,2014-07-26,2014,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,35384000.0,141208000.0,134,7.7,7.7,496,75.46,JioCinema,Yes,2015-09-20,Movie,PG-13,1,,No
MV05288,3 Idiots,2012-07-11,2012,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,383416000.0,1646178000.0,153,6.0,5.7,3371,59.32,Netflix,Yes,2013-04-08,Movie,16+,2,,No
MV05289,Queen,2015-10-11,2015,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,16861000.0,36405000.0,104,5.4,5.3,940,21.15,Prime Video,Yes,2016-01-17,Movie,U,5,,No
MV05290,Baahubali 2: The Conclusion,2016-08-24,2016,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,19813000.0,34222000.0,117,5.8,5.9,129164,48.67,Apple TV+,Yes,2018-01-07,Movie,16+,0,Baahubali,Yes
MV05291,Master,2020-02-12,2020,Action/Drama,Drama,Tamil,India,Lokesh Kanagaraj,XB Film Creators,146488000.0,228209000.0,75,8.1,8.0,4791,54.69,Disney+,Yes,2020-03-18,Movie,18+,5,Toy Story,No
MV05292,Jawan,2006-09-16,2006,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,58207000.0,216110000.0,110,7.3,7.0,4487,48.52,HBO Max,Yes,2007-04-14,Movie,R,3,,Yes
MV05293,Jawan,2023-11-04,2023,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,60963000.0,322212000.0,150,5.2,5.4,14336,40.24,ZEE5,Yes,2024-01-06,Movie,PG-13,2,Star Wars,Yes
MV05294,Gully Boy,2025-01-17,2025,Drama/Music,Music,Hindi,India,Zoya Akhtar,Excel Entertainment,1919000.0,2541186.0,120,7.5,7.4,2193,46.16,Prime Video,Yes,2025-04-10,Movie,U/A,2,,No
MV05295,Andhadhun,2016-05-23,2016,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,26623000.0,56581000.0,154,6.5,6.2,2271,40.43,Netflix,Yes,2016-09-04,Movie,16+,3,,No
MV05296,Rockstar,2006-05-13,2006,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,24581000.0,24415000.0,96,8.4,8.5,6218,58.54,HBO Max,Yes,2007-04-17,Movie,PG-13,6,,No
MV05297,Dangal,2012-03-27,2012,Biography/Drama,Drama,Hindi,India,Nitesh Tiwari,Aamir Khan Productions,125583000.0,770873000.0,125,7.5,7.4,7902,43.6,Prime Video,Yes,2013-01-14,Series,R,4,,No
MV05298,Kahaani,2004-07-17,2004,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,18784000.0,7301000.0,138,7.5,7.2,1694,66.91,Netflix,Yes,2005-01-11,Movie,U,3,,No
MV05299,Interstellar,2025-11-01,2025,Sci-Fi/Drama,Drama,English,USA,Christopher Nolan,Paramount Pictures,136207000.0,126788000.0,122,6.8,7.1,1715,80.79,SonyLIV,Yes,2027-04-05,Movie,R,2,,No
MV05300,Jai Bhim,2016-12-18,2016,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,21497000.0,126339000.0,75,6.6,6.4,998,55.93,Disney+,Yes,2017-07-24,Movie,U,1,,No
MV05301,Bajrangi Bhaijaan,2002-01-09,2002,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,73562000.0,238706000.0,108,5.2,5.5,2222,49.42,SonyLIV,Yes,2003-02-23,Movie,18+,0,Mission Impossible,Yes
MV05302,K.G.F: Chapter 1,2006-04-07,2006,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,23364000.0,143855000.0,129,7.1,7.2,4127,54.64,Prime Video,Yes,2007-07-25,Movie,16+,2,K.G.F,No
MV05303,Jai Bhim,2025-05-16,2025,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,111614000.0,,146,6.7,6.9,849,55.03,Prime Video,Yes,2026-10-30,Movie,PG,1,Jurassic,Yes
MV05304,Kabhi Khushi Kabhie Gham,2016-07-13,2016,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,19492000.0,26092000.0,92,8.1,7.7,44165,73.73,Hulu,Yes,2016-11-30,Movie,R,5,DC Universe,No
MV05305,Pathaan,2006-07-17,2006,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,29150000.0,107756000.0,146,6.4,6.4,1546,72.12,SonyLIV,Yes,2007-01-08,Series,PG,2,Harry Potter,No
MV05306,K.G.F: Chapter 1,2020-01-27,2020,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,24855000.0,22935000.0,142,7.4,7.6,2637,54.47,JioCinema,Yes,2020-04-23,Movie,16+,3,K.G.F,No
MV05307,Bajrangi Bhaijaan,2000-03-10,2000,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,28911000.0,123226000.0,130,7.4,7.4,1745,60.48,Netflix,Yes,2001-01-16,Movie,18+,0,Jurassic,Yes
MV05308,Kahaani,2016-02-14,2016,Mystery/Thriller,Thriller,Hindi,India,Sujoy Ghosh,Bound Script Production,141560000.0,159114000.0,112,7.4,6.9,613,66.87,ZEE5,Yes,2016-08-14,Movie,U/A,0,,No
MV05309,Bajrangi Bhaijaan,2016-07-03,2016,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,54826000.0,295926000.0,94,8.4,8.2,390372,75.06,Apple TV+,Yes,2017-09-30,Movie,PG-13,5,Star Wars,No
MV05310,Rockstar,2010-07-25,2010,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,40651000.0,76805000.0,195,6.5,6.4,20547,63.22,Netflix,Yes,2010-12-28,Series,PG,2,Fast & Furious,No
MV05311,Kabhi Khushi Kabhie Gham,2024-12-11,2024,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,24147000.0,92054000.0,115,7.1,7.5,21659,46.1,HBO Max,Yes,2026-04-26,Movie,PG-13,4,,No
MV05312,K.G.F: Chapter 1,2002-01-15,2002,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,12324000.0,75001685.0,122,7.1,7.2,12740,69.24,Disney+,Yes,2002-08-05,Movie,PG,5,K.G.F,No
MV05313,Barfi!,2014-03-11,2014,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,43747000.0,98733000.0,105,7.6,7.3,3075,70.56,Netflix,Yes,2014-09-22,Series,PG-13,0,Mission Impossible,No
MV05314,Barfi!,2020-06-15,2020,Comedy/Drama,Drama,Hindi,India,Anurag Basu,UTV Motion Pictures,29423000.0,33262000.0,104,6.0,6.6,3268,50.47,Not Available,No,,Movie,R,2,,No
MV05315,Baahubali 2: The Conclusion,2010-09-05,2010,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,50870000.0,328373000.0,137,8.2,8.2,1470,64.53,Apple TV+,Yes,2012-02-18,Movie,U,5,Baahubali,Yes
MV05316,Pushpa: The Rise,2025-03-24,2025,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,32626000.0,17079000.0,130,6.8,6.9,12938,57.95,HBO Max,Yes,2025-12-13,Movie,U,2,Pushpa,No
MV05317,Pathaan,2015-12-05,2015,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,22311000.0,65695000.0,107,8.4,8.6,16391,54.31,Netflix,Yes,2017-05-16,Movie,PG,6,Jurassic,Yes
MV05318,Pulp Fiction,2024-06-13,2024,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,28055000.0,19527000.0,132,5.0,5.1,1306,50.26,Hulu,Yes,2025-02-25,Movie,18+,2,,No
MV05319,Jai Bhim,2021-02-20,2021,Drama/Legal,Legal,Tamil,India,T. J. Gnanavel,2D Entertainment,188615000.0,343372000.0,144,5.5,5.2,12670,37.69,Netflix,Yes,2021-07-12,Movie,PG,3,Marvel Universe,Yes
MV05320,Baahubali 2: The Conclusion,2008-01-15,2008,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,15982000.0,147598000.0,96,8.1,7.8,8714,51.52,Apple TV+,Yes,2008-11-15,Movie,PG,3,Baahubali,Yes
MV05321,RRR,2023-04-17,2023,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,194083000.0,178074000.0,141,7.6,7.5,1347,67.82,Prime Video,Yes,2023-12-08,Movie,R,1,,No
MV05322,K.G.F: Chapter 2,2023-04-14,2023,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,86127000.0,184174000.0,85,6.5,6.9,1578,31.88,Apple TV+,Yes,2023-06-05,Movie,R,4,K.G.F,Yes
MV05323,3 Idiots,2000-02-06,2000,Comedy/Drama,Drama,Hindi,India,Rajkumar Hirani,Aamir Khan Productions,53916000.0,87531000.0,142,8.5,8.6,1012,67.66,SonyLIV,Yes,2000-11-09,Movie,U/A,4,Marvel Universe,Yes
MV05324,Andhadhun,2024-06-08,2024,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,28844000.0,662736000.0,194,5.1,4.8,69597,37.28,Not Available,No,,Movie,U/A,4,,No
MV05325,Queen,2021-09-24,2021,Comedy/Drama,Drama,Hindi,India,Vikas Bahl,Phantom Films,29881000.0,29725000.0,103,6.3,6.3,445,28.29,Hulu,Yes,2022-01-22,Movie,U,1,Fast & Furious,Yes
MV05326,Pathaan,2015-01-13,2015,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,3463000.0,23569706.0,138,7.3,7.8,3533,25.81,Disney+,Yes,2015-06-16,Movie,U/A,1,,No
MV05327,Animal,2008-03-06,2008,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,19716000.0,58887000.0,111,5.6,5.6,4299,39.22,ZEE5,Yes,2009-05-12,Movie,PG,2,,No
MV05328,Taare Zameen Par,2018-01-08,2018,Drama,Drama,Hindi,India,Aamir Khan,Aamir Khan Productions,97963000.0,366188000.0,91,6.9,7.0,5887,44.2,SonyLIV,Yes,2018-05-27,Series,U,3,DC Universe,No
MV05329,Kabhi Khushi Kabhie Gham,2011-06-16,2011,Drama/Romance,Romance,Hindi,India,Karan Johar,Dharma Productions,19608000.0,42516000.0,92,6.6,7.1,699,59.49,Disney+,Yes,2012-10-24,Movie,U,2,,No
MV05330,K.G.F: Chapter 1,2018-01-10,2018,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,35313000.0,576182000.0,77,8.1,8.1,2123,68.48,Netflix,Yes,2018-05-15,Series,U/A,6,K.G.F,No
MV05331,The Dark Knight,2021-02-22,2021,Action/Crime,Crime,English,USA,Christopher Nolan,Warner Bros.,30524000.0,231902000.0,135,5.5,5.6,3964,37.2,ZEE5,Yes,2021-08-05,Series,18+,2,,No
MV05332,Andhadhun,2008-10-14,2008,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,29412000.0,32509000.0,84,6.6,6.4,12125,59.85,SonyLIV,Yes,2010-04-05,Movie,R,1,,No
MV05333,Jawan,2006-08-05,2006,Action/Thriller,Thriller,Hindi,India,Atlee,Red Chillies Entertainment,10150000.0,38094785.0,113,7.4,7.6,1236,63.09,HBO Max,Yes,2006-10-13,Movie,16+,1,,No
MV05334,Dilwale Dulhania Le Jayenge,2013-01-14,2013,Romance/Drama,Drama,Hindi,India,Aditya Chopra,Yash Raj Films,47802000.0,69159000.0,117,5.9,6.0,3824,24.5,Apple TV+,Yes,2013-11-17,Series,U,3,Mission Impossible,No
MV05335,Baahubali: The Beginning,2018-10-18,2018,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,24314000.0,110638000.0,115,8.5,8.2,954,36.12,JioCinema,Yes,2019-06-02,Series,R,5,Baahubali,No
MV05336,Pulp Fiction,2018-04-20,2018,Crime/Drama,Drama,English,USA,Quentin Tarantino,Miramax,10168000.0,27189066.0,92,6.2,6.0,8115,57.27,HBO Max,Yes,2019-10-19,Movie,R,1,,No
MV05337,Rockstar,2001-07-02,2001,Drama/Music,Music,Hindi,India,Imtiaz Ali,Eros International,8923000.0,404199535.0,132,7.0,6.6,10106,36.1,Hulu,Yes,2001-09-27,Movie,16+,2,,No
MV05338,Pathaan,2008-07-07,2008,Action/Thriller,Thriller,Hindi,India,Siddharth Anand,Yash Raj Films,100476000.0,498199000.0,106,7.1,7.6,181,61.04,HBO Max,Yes,2008-10-18,Movie,PG-13,1,Star Wars,Yes
MV05339,The Godfather,2012-07-13,2012,Crime/Drama,Drama,English,USA,Francis Ford Coppola,Paramount Pictures,115221000.0,105160000.0,85,6.7,6.6,27915,54.04,Hulu,Yes,2013-05-10,Movie,PG-13,1,Star Wars,No
MV05340,Bajrangi Bhaijaan,2014-03-22,2014,Comedy/Drama,Drama,Hindi,India,Kabir Khan,Salman Khan Films,22012000.0,50855000.0,113,7.5,7.8,3370,48.64,HBO Max,Yes,2015-01-04,Movie,U,2,Fast & Furious,No
MV05341,Parasite,2002-12-06,2002,Drama/Thriller,Thriller,Korean,South Korea,Bong Joon Ho,Barunson E&A,10948000.0,62044241.0,145,7.7,7.4,1129,51.91,Prime Video,Yes,2003-05-26,Series,U/A,4,,No
MV05342,Andhadhun,2010-04-17,2010,Crime/Thriller,Thriller,Hindi,India,Sriram Raghavan,Matchbox Pictures,95572000.0,102558000.0,94,7.7,7.8,38771,58.59,Hulu,Yes,2011-03-09,Movie,18+,2,,Yes
MV05343,Baahubali: The Beginning,2020-09-18,2020,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,Arka Media Works,91891000.0,334951000.0,153,7.7,7.9,9520,53.0,HBO Max,Yes,2022-03-21,Movie,16+,3,Baahubali,No
MV05344,K.G.F: Chapter 2,2013-09-24,2013,Action/Crime,Crime,Kannada,India,Prashanth Neel,Hombale Films,53706000.0,108728000.0,70,5.5,5.4,1322,38.15,Prime Video,Yes,2013-11-08,Series,U,2,K.G.F,Yes
MV05345,Pushpa: The Rise,2024-01-27,2024,Action/Drama,Drama,Telugu,India,Sukumar,Mythri Movie Makers,43095000.0,73289000.0,110,6.7,6.4,15469,9.08,Not Available,No,,Movie,PG-13,1,Pushpa,No
MV05346,RRR,2007-07-13,2007,Action/Drama,Drama,Telugu,India,S. S. Rajamouli,DVV Entertainment,11751000.0,240516932.0,143,5.0,5.3,686,77.37,Disney+,Yes,2008-01-22,Movie,16+,3,,No
MV05347,Animal,2017-10-19,2017,Crime/Drama,Drama,Hindi,India,Sandeep Reddy Vanga,T-Series Films,43263000.0,174694000.0,116,7.0,7.1,4535,42.09,Prime Video,Yes,2017-12-02,Movie,U/A,0,Star Wars,No
